ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour,Month,DayOfWeek,Is_Rush_Hour,Risk_Level
A-1543360,Source2,2,2020-03-27 09:31:29,2020-03-27 10:54:39,29.74881400000001,-95.456657,,,0.0,Accident on Loop Fwy Southbound near San Felipe St.,West Loop S,Houston,Harris,TX,77027-3204,US,US/Central,KMCJ,2020-03-27 09:53:00,80.0,80.0,67.0,29.76,10.0,S,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9.0,3.0,4.0,1,Medium
A-4197764,Source1,2,,2023-01-25 17:42:16.000000000,34.08214,-117.697901,34.087148,-117.681319,1.01,Incident on I-10 EB near N GAREY AVE Drive with caution.,I-10 E,Montclair,San Bernardino,CA,91763,US,US/Pacific,KPOC,2023-01-25 16:47:00,63.0,63.0,32.0,29.14,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-5184755,Source1,2,2022-05-05 16:14:33,2022-05-05 16:36:09,35.217291,-80.812043,35.20372800000001,-80.792334,1.455,Slow traffic on US-74 E - NC-27 from Hawthorne Ln (US-74) to Eastway Dr/N Wendover Rd (US-74) due to accident., E Independence Blvd,Charlotte,Mecklenburg,NC,28205-5030,US,US/Eastern,KCLT,2022-05-05 15:52:00,79.0,79.0,52.0,29.19,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,5.0,3.0,1,Medium
A-5788147,Source1,2,2021-05-14 12:42:30,2021-05-14 17:48:30,37.763272,-121.33684,37.807654,-121.296896,3.763,Slow traffic on I-5 N from 11th St (I-5) to Louise Ave (I-5) due to accident.,I-5 N,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2021-05-14 12:55:00,76.0,76.0,37.0,29.84,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,5.0,4.0,0,Medium
A-7524293,Source1,2,2018-10-24 09:23:12,2018-10-24 09:52:59,38.90415,-77.21635,38.90915,-77.21746,0.351,At VA-7/Leesburg Pike - Accident. Right lane blocked.,Capital Beltway N,Falls Church,Fairfax County,VA,22043,US,US/Eastern,KDCA,2018-10-24 09:52:00,52.0,,47.0,30.24,10.0,WNW,18.4,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9.0,10.0,2.0,1,Medium
A-1144198,Source2,3,2021-02-22 13:02:38,2021-02-22 15:09:55,45.85171500000001,-122.70253,,,0.0,Two lanes blocked due to accident on I-5 Southbound near Exit 16 319th St.,NW 319th St,Ridgefield,Clark,WA,98642,US,US/Pacific,KSPB,2021-02-22 12:53:00,51.0,51.0,89.0,30.18,6.0,S,6.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13.0,2.0,0.0,0,High
A-5999427,Source1,2,2021-09-16 08:59:22,2021-09-16 11:37:12,41.67002700000001,-72.841022,41.670496,-72.840487,0.043,ConnDOT: Crash (1 Vehicle) on I-84 Westbound between Exits 33 and 32. The right shoulder is closed. Reported Thursday September 16 at 8:59 am.,Crooked St,Plainville,Hartford,CT,06062,US,US/Eastern,KMMK,2021-09-16 08:53:00,67.0,67.0,87.0,30.08,10.0,N,6.0,0.02,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,9.0,3.0,1,Medium
A-194373,Source2,2,2016-12-01 07:40:39,2016-12-01 08:10:21,40.821247,-74.320312,,,0.01,Accident on County Hwy-613 Passaic Ave at Cooper Ave.,Cooper Ave,Roseland,Essex,NJ,07068-1630,US,US/Eastern,KCDW,2016-12-01 07:31:00,51.1,,80.0,29.61,10.0,Variable,4.6,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,12.0,3.0,1,Medium
A-3317923,Source2,2,2017-09-19 20:14:13,2017-09-19 20:43:47,34.863803999999995,-82.42890200000002,,,0.1800000071525573,Lane blocked due to accident on Parker Rd between YMCA St and Moody St.,W Parker Rd,Greenville,Greenville,SC,29611-6356,US,US/Eastern,KGMU,2017-09-19 19:53:00,81.0,,60.0,29.96,10.0,SW,4.6,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,20.0,9.0,1.0,0,Medium
A-1468159,Source2,2,2020-05-13 10:03:24,2020-05-13 12:11:43,34.9459,-80.84275799999998,,,0.0,Accident on US-521 Charlotte Hwy at Murphy Dr.,Murphy Dr,Fort Mill,Lancaster,SC,29707-7606,US,US/Eastern,KUZA,2020-05-13 09:54:00,56.0,56.0,77.0,29.63,10.0,NE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10.0,5.0,2.0,0,Medium
A-6686256,Source1,2,2020-12-09 22:59:00,2020-12-10 02:45:00,33.567041,-84.53281,33.567321,-84.53484,0.118,Incident on GA-138 WB near I-85 Left lane blocked.,Jonesboro Rd,Union City,Fulton,GA,30291,US,US/Eastern,KATL,2020-12-09 22:52:00,47.0,47.0,68.0,28.97,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,22.0,12.0,2.0,0,Medium
A-6938002,Source1,2,2020-11-07 05:25:02,2020-11-07 09:29:44,45.116761,-93.197869,45.112051,-93.188549,0.5589999999999999,Incident on MN-10 EB near I-35W Drive with caution.,US-10 E,Saint Paul,Ramsey,MN,55112,US,US/Central,KANE,2020-11-07 05:15:00,61.0,61.0,77.0,28.86,10.0,SSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,5.0,11.0,5.0,0,Medium
A-2685809,Source2,2,2018-07-04 16:14:39,2018-07-04 16:44:15,43.00920900000001,-85.64901,,,0.0,Accident on Oaklawn St near Plainfield Ave.,Plainfield Ave NE,Grand Rapids,Kent,MI,49505-3764,US,US/Eastern,KGRR,2018-07-04 15:53:00,93.0,,50.0,30.2,10.0,South,10.4,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,7.0,2.0,1,Medium
A-445328,Source2,2,2017-05-24 05:14:11,2017-05-24 05:58:55,42.085636,-88.335449,,,0.0199999995529651,Accident on County Hwy-34 Randall Rd at Auto Mall Dr.,Randall Rd,Elgin,Kane,IL,60124,US,US/Central,KDPA,2017-05-24 04:52:00,53.1,,100.0,29.59,4.0,ENE,10.4,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,5.0,5.0,2.0,0,Medium
A-1286992,Source2,3,2020-10-31 08:20:51,2020-10-31 10:52:34,40.780529,-74.04933199999998,,,0.4399999976158142,Lane blocked due to accident on NJ-495 NJ-495 Westbound from US-1-9 Tonnelle Ave to I-95 I-95 Exits 16E 17.,State Highway 3,North Bergen,Hudson,NJ,07047,US,US/Eastern,KNYC,2020-10-31 07:51:00,33.0,33.0,85.0,30.38,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,10.0,5.0,1,High
A-1711016,Source2,2,2019-12-12 08:09:17,2019-12-12 08:39:10,40.198441,-76.863297,,,0.0,Accident on Evergreen Rd at Pleasant View Rd.,Evergreen Rd,New Cumberland,York,PA,17070-2820,US,US/Eastern,KCXY,2019-12-12 07:56:00,26.0,26.0,58.0,30.33,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,12.0,3.0,1,Medium
A-3419275,Source1,2,2016-04-12 11:13:08,2016-04-12 17:13:08,34.01541,-118.17078,34.0172,-118.17432,0.237,At I-710 - Accident. Right lane blocked.,I-5 N,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-04-12 10:47:00,70.0,,57.0,30.14,10.0,Variable,3.5,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11.0,4.0,1.0,0,Medium
A-7487197,Source1,2,2018-12-19 08:58:48,2018-12-19 09:28:33,39.93406,-75.077998,39.93411,-75.08294000000002,0.262,At US-130/Crescent Blvd - Accident. Right lane blocked., Strand Ave,Pennsauken,Camden,NJ,08109-4419,US,US/Eastern,KPNE,2018-12-19 08:54:00,33.1,,70.0,30.22,10.0,Calm,7.0,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,12.0,2.0,1,Medium
A-6080116,Source1,2,,2021-03-27 15:40:18.000000,40.75750708560582,-73.99672865832329,40.76599708560583,-74.0230386583233,1.497,Crash on Lincoln Tunnel Center Tube westbound Mid-Tunnel (Weehawken Twp) to Lincoln Tunnel North Tube at mid tunnel (Weehawken Twp) All lanes blocked,Lincoln Tunnel Expy,New York,New York,NY,10018,US,US/Eastern,KNYC,2021-03-27 12:51:00,64.0,,38.0,30.04,10.0,CALM,7.0,0.0,Fair,False,False,True,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day,,,,0,Medium
A-6794497,Source1,2,2020-11-17 01:47:00,2020-11-17 05:45:00,33.774322,-84.56576899999997,33.776771999999994,-84.602389,2.11,Incident on I-20 WB near GA-6 Right lane blocked. Expect delays.,I-20,Austell,Cobb,GA,30168,US,US/Eastern,KFTY,2020-11-17 01:53:00,39.0,39.0,82.0,29.39,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1.0,11.0,1.0,0,Medium
A-3530777,Source1,2,2017-01-12 12:45:00,2017-01-12 18:45:00,34.2145,-118.23319,34.21318,-118.23103,0.153,At Ocean View Blvd - Accident. Left lane blocked.,Foothill Fwy E,Montrose,Los Angeles,CA,91020,US,US/Pacific,KBUR,2017-01-12 12:53:00,53.1,,89.0,29.9,6.0,Calm,7.0,0.11,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,1.0,3.0,0,Medium
A-2315091,Source2,2,2019-01-03 10:07:36,2019-01-03 10:37:18,28.580441,-81.451561,,,0.0,Accident on Pine Hills Rd at Belco Dr.,N Pine Hills Rd,Orlando,Orange,FL,32808-3535,US,US/Eastern,KORL,2019-01-03 09:53:00,75.0,,84.0,30.15,10.0,South,8.1,0.0,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,10.0,1.0,3.0,0,Medium
A-1794427,Source2,3,2019-11-02 10:15:08,2019-11-02 10:44:37,29.379719,-98.512947,,,0.0,Two lanes blocked due to accident on I-35 Northbound at Division Ave.,I-35 N,San Antonio,Bexar,TX,78225,US,US/Central,KSKF,2019-11-02 09:56:00,55.0,55.0,46.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,10.0,11.0,5.0,0,High
A-1403383,Source2,3,2020-07-29 17:22:55,2020-07-29 18:22:27,42.502384,-71.11895,,,0.0,One lane blocked due to accident on I-95 Southbound before Exits 37A 37B I-93 Exits 37A 37B.,I-95 S,Reading,Middlesex,MA,01867,US,US/Eastern,KBVY,2020-07-29 16:53:00,86.0,86.0,46.0,29.71,10.0,SSE,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17.0,7.0,2.0,1,High
A-7160298,Source1,2,2020-04-06 15:07:00,2020-04-06 16:00:30,33.903578,-118.193951,33.903578,-118.193951,0.0,At N Long Beach Blvd - Accident., E Rosecrans Ave,Compton,Los Angeles,CA,90221-1935,US,US/Pacific,KLGB,2020-04-06 14:53:00,60.0,60.0,67.0,29.88,10.0,SW,8.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,15.0,4.0,0.0,0,Medium
A-4571236,Source1,2,2022-02-03 18:48:00,2022-02-03 20:50:17,33.866965,-117.711208,33.869008,-117.673621,2.161,Slow traffic on Riverside Fwy E - CA-91 E from Anaheim-Santa Ana-Garden Grove to exit [44] due to accident.,CA-91 E,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,2022-02-03 18:56:00,60.0,60.0,18.0,29.65,10.0,NE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,18.0,2.0,3.0,1,Medium
A-6588458,Source1,2,2021-01-01 05:02:00,2021-01-01 06:40:22,41.123249,-73.337244,41.121751,-73.360711,1.226,Motor Vehicle Accident (3 Vehicle) on I-95 Southbound between Exits 18 and 17. The right lane is closed. Reported Thursday December 31 at 9:02 pm.,Governor John Davis Lodge Tpke,Westport,Fairfield,CT,06880,US,US/Eastern,KBDR,2021-01-01 04:52:00,29.0,29.0,75.0,30.47,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,5.0,1.0,4.0,0,Medium
A-2963356,Source2,2,2018-03-22 09:00:34,2018-03-22 09:30:19,29.626947,-95.495163,,,0.0,Accident on Hillcroft Ave at Orem Dr.,W Orem Dr,Houston,Harris,TX,77085,US,US/Central,KAXH,2018-03-22 08:55:00,60.4,,86.0,30.32,10.0,East,4.6,0.0,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,9.0,3.0,3.0,1,Medium
A-5446211,Source1,2,2022-07-09 00:25:06,2022-07-09 01:50:50,36.126105,-86.772701,36.122306,-86.773313,0.265,Incident on I-65 SB near MM 80 Expect long delays.,I-65 S,Nashville,Davidson,TN,37204,US,US/Central,KBNA,2022-07-09 00:53:00,76.0,76.0,85.0,29.33,10.0,SSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,0.0,7.0,5.0,0,Medium
A-3313626,Source2,2,2017-09-17 04:56:41,2017-09-17 05:41:13,37.313427,-120.914993,,,0.0,Accident on CA-140 Westbound before Keaton Rd.,State Highway 140,Stevinson,Merced,CA,95374-9789,US,US/Pacific,KMER,2017-09-17 04:55:00,60.8,,72.0,29.86,10.0,NW,6.9,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,4.0,9.0,6.0,0,Medium
A-66327,Source2,3,2016-10-23 04:48:25,2016-10-23 05:33:07,34.148174,-118.073441,,,0.01,HOV lane blocked due to accident on I-210 Eastbound at Exits 30 30B Foothill Blvd.,N Rosemead Blvd,Pasadena,Los Angeles,CA,91107,US,US/Pacific,KMWS,,64.0,,67.0,29.85,10.0,CALM,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,4.0,10.0,6.0,0,High
A-182865,Source2,2,2017-01-17 07:00:54,2017-01-17 07:30:34,42.972958,-85.677216,,,0.01,Right hand shoulder blocked due to accident on US-131 Northbound at Exits 85B 86A 86B I-196.,Gerald R Ford Fwy W,Grand Rapids,Kent,MI,49504,US,US/Eastern,KGRR,2017-01-17 06:53:00,34.0,25.5,100.0,29.79,3.0,NE,11.5,0.17,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,7.0,1.0,1.0,1,Medium
A-5473756,Source1,2,,2021-10-21 01:35:08.000000000,32.315416,-95.298308,32.314539,-95.298301,0.061,Incident on COLGATE AVE near HOUSE 3126 Drive with caution., Stanford St,Tyler,Smith,TX,75701,US,US/Central,KTYR,2021-10-21 00:53:00,68.0,68.0,87.0,29.5,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,,,,0,Medium
A-1001827,Source2,2,2021-06-16 08:08:48,2021-06-16 09:38:08,35.131584000000004,-80.781532,,,0.0,Lane blocked due to accident on NC-16 Providence Rd Northbound at The Bluffs Apts Dr.,Providence Rd,Charlotte,Mecklenburg,NC,28226-6819,US,US/Eastern,KCLT,2021-06-16 07:52:00,70.0,70.0,71.0,29.19,10.0,NNW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,6.0,2.0,1,Medium
A-4094675,Source1,2,,2022-08-03 10:45:00.000000,31.248929,-81.499012,31.259926,-81.495222,0.792,Incident on I-95 NB near GA-25 Expect long delays.,Interstate 95,Brunswick,Glynn,GA,31525,US,US/Eastern,KBQK,2022-08-03 07:55:00,77.0,77.0,89.0,30.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-1796863,Source2,2,2019-11-04 07:51:50,2019-11-04 08:51:40,30.42659,-97.753242,,,0.0,Accident on Research Blvd at Riata Trace Pkwy.,US-183 N,Austin,Travis,TX,78759,US,US/Central,KATT,2019-11-04 07:51:00,57.0,57.0,83.0,29.33,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,11.0,0.0,1,Medium
A-6793287,Source1,2,2020-12-23 14:02:00,2020-12-23 17:59:30,25.78483,-80.239346,25.78849,-80.207627,1.989,Stationary traffic on FL-836 E from 37th Ave/Douglas Rd (FL-836) to I-95 (FL-836) due to accident.,Dolphin Expy E,Miami,Miami-Dade,FL,33125,US,US/Eastern,KMIA,2020-12-23 13:53:00,75.0,75.0,57.0,30.11,10.0,ESE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14.0,12.0,2.0,0,Medium
A-1734749,Source2,2,2019-12-24 04:47:47,2019-12-24 06:38:21,43.006351,-85.664589,,,0.0,Accident on Coit Ave at Guild St.,Coit Ave NE,Grand Rapids,Kent,MI,49505-4008,US,US/Eastern,KGRR,2019-12-24 04:53:00,32.0,23.0,88.0,29.15,7.0,E,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,4.0,12.0,1.0,0,Medium
A-4718059,Source1,2,2022-12-09 08:15:19,2022-12-09 09:30:20,42.023981,-121.550625,42.024039,-121.550373,0.014,Incident on KLAMATH FALLS-MALIN EB near MM 17 Expect delays.,Highway 39,Merrill,Klamath,OR,97633,US,US/Pacific,KLMT,2022-12-09 07:53:00,19.0,19.0,96.0,25.85,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,12.0,4.0,1,Medium
A-219291,Source2,2,2016-07-14 10:17:10,2016-07-14 10:47:10,41.298996,-73.945076,,,0.0,Accident on US-6 Bear Mountain Bridge Rd both ways near US-202 Roa Hook Rd.,Roa Hook Rd,Cortlandt Manor,Westchester,NY,10567-7302,US,US/Eastern,KHPN,2016-07-14 09:56:00,78.1,,84.0,29.91,7.0,SSE,8.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,10.0,7.0,3.0,0,Medium
A-5866795,Source1,2,2021-12-10 10:10:00,2021-12-10 12:19:22,34.121550321416265,-117.9063570493798,34.120910321416275,-117.9090470493798,0.16,Accident from S Azusa Ave to I-210 W.,,Azusa,Los Angeles,CA,91702,US,US/Pacific,KEMT,2021-12-10 09:53:00,60.0,60.0,53.0,30.02,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,10.0,12.0,4.0,0,Medium
A-643777,Source3,3,2022-04-20 06:51:23,2022-04-20 07:35:40,33.855391999999995,-117.976326,,,0.0,HOV lane blocked due to crash on I-5 Northbound at Exit 13 CA-91 . SigAlert issued.,I-5,Fullerton,Orange,CA,92833,US,US/Pacific,KFUL,2022-04-20 06:53:00,61.0,61.0,70.0,29.86,10.0,E,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,6.0,4.0,2.0,0,High
A-6507903,Source1,2,2021-01-06 05:55:00,2021-01-06 08:01:06,40.836364,-73.872617,40.837484,-73.880427,0.416,Crash on I-95 southbound Bronx River Parkway (New York) 1 Right lane of 3 lanes closed,Cross Bronx Expy,Bronx,Bronx,NY,10472,US,US/Eastern,KLGA,2021-01-06 05:51:00,38.0,31.0,73.0,29.92,10.0,NNW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,5.0,1.0,2.0,0,Medium
A-6256464,Source1,2,2021-11-16 16:32:30,2021-11-16 18:10:40,28.381784000000003,-81.270048,28.421342,-81.227289,3.771,Stationary traffic on FL-417 N - Central Florida Greeneway N from Lake Nona Blvd (FL-417 Toll/Central Florida Greeneway/FL-417) to Dowden Rd (FL-417 Toll/Central Florida Greeneway/FL-417) due to accident.,Central Florida Greeneway N,Orlando,Orange,FL,32827,US,US/Eastern,KMCO,2021-11-16 16:53:00,74.0,74.0,52.0,30.09,10.0,E,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,11.0,1.0,1,Medium
A-21939,Source2,2,2016-09-26 10:21:16,2016-09-26 11:05:45,37.119865,-121.975967,,,0.0,Accident on CA-17 Santa Cruz Hwy Northbound before Glenwood Dr.,Santa Cruz Hwy,Los Gatos,Santa Cruz,CA,95033,US,US/Pacific,KSJC,2016-09-26 09:53:00,81.0,,29.0,30.0,10.0,Calm,7.0,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10.0,9.0,0.0,0,Medium
A-2570444,Source2,2,2018-09-07 15:09:15,2018-09-07 15:39:05,30.502186,-91.152199,,,0.0,Accident on LA-67 Plank Rd at Greenwell St.,Greenwell St,Baton Rouge,East Baton Rouge,LA,70805-2224,US,US/Central,KBTR,2018-09-07 15:18:00,78.1,,87.0,29.98,6.0,SE,6.9,0.0,Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,9.0,4.0,0,Medium
A-1823414,Source2,2,2019-11-15 17:38:36,2019-11-15 19:05:19,34.062328,-79.590538,,,0.0,Accident on Seven Mile Rd at Armfield Rd.,E Seven Mile Rd,Pamplico,Florence,SC,29583-6506,US,US/Eastern,KFLO,2019-11-15 17:31:00,50.0,50.0,93.0,29.86,2.0,NNE,12.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,17.0,11.0,4.0,1,Medium
A-377253,Source2,2,2017-03-15 13:28:44,2017-03-15 14:13:31,39.749916,-84.139359,,,0.01,Accident on Smithville Rd at US-35.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2017-03-15 12:58:00,28.6,16.8,38.0,30.31,10.0,WNW,16.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13.0,3.0,2.0,0,Medium
A-3255861,Source2,2,2017-10-19 05:42:21,2017-10-19 07:11:49,30.442533,-91.007462,,,0.0,Accident on LA-3245 O'Neal Ln at I-12.,O'Neal Ln,Baton Rouge,East Baton Rouge,LA,70816,US,US/Central,KBTR,2017-10-19 05:53:00,55.9,,90.0,30.16,10.0,NNE,4.6,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,5.0,10.0,3.0,0,Medium
A-150581,Source2,3,2016-10-31 16:31:21,2016-10-31 17:01:00,33.757103,-84.468964,,,0.01,Left lane blocked due to accident on I-20 Westbound at GA-280 Hamilton E Holmes Dr.,Hamilton E Holmes Dr NW,Atlanta,Fulton,GA,30318,US,US/Eastern,KFTY,2016-10-31 16:53:00,84.0,,29.0,30.04,10.0,Calm,7.0,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,10.0,0.0,1,High
A-4206441,Source1,2,,2022-01-04 18:11:05.000000000,33.247192,-117.232674,33.249229,-117.232704,0.141,Incident on BLACKWELL DR near HUTCHISON ST Drive with caution., Blackwell Dr,Vista,San Diego,CA,92084-1424,US,US/Pacific,KCRQ,2022-01-04 16:53:00,55.0,55.0,77.0,29.8,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-204613,Source2,3,2016-11-10 06:18:48,2016-11-10 06:48:28,42.664047,-71.194122,,,0.01,Accident now on the shoulder on 93 Southbound before I-495 Blue Star Memorial Hwy.,I-495 N,Andover,Essex,MA,01810,US,US/Eastern,KLWM,2016-11-10 05:54:00,33.1,30.0,82.0,29.98,10.0,WSW,3.5,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,6.0,11.0,3.0,0,High
A-1922550,Source2,2,2019-08-20 15:56:44,2019-08-20 17:13:56,37.134312,-79.97264100000002,,,0.0,Left lane blocked due to accident on US-220 Southbound at Naff Rd.,Virgil H Goode Hwy,Boones Mill,Franklin County,VA,24065,US,US/Eastern,KROA,2019-08-20 15:54:00,77.0,77.0,69.0,28.86,10.0,W,6.0,0.0,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,8.0,1.0,0,Medium
